Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
gAAAAABkUtU62NcVcZTtLqCjZQy7jNCYC4ZfDKrihU8Mt6LaZHKHY9VeM8GSeZL0Or3kbLAwVMF55Enudh2YeC6vQ53c6zgxlw==,gAAAAABkUtU61ays1uhRr7uOufNkk-owkX21xufoJjqjl20WPxqkF3XlqbYzGb45eXHDJF8WcZrdJlgCwVIi6Vic7hQ79OJ3Ug==,Canadian-American mathematician,Male,Canada; United States of America,Researcher,1913,1997,accident,84
gAAAAABkUtU6NRGb94hS6XNys9X2sS7D7tY6lCY61z1YdRgGH0yGGmSSTh98TOtWhlWRaiGY2MumRWfQ5F7SlslPe-v46LMp8g==,gAAAAABkUtU6iN9EZeA08xDQtdJ3wUO_7V8NJ3bHDCkypMFolgl38Kf1K7LkZ4RNkkKnIKMlMEIOoYHBV2BjxOQqooxwRePxSA==,"English actor, dramatist and critic (1917-1963)",Male,United Kingdom,Artist,1917,1963,natural causes,46
gAAAAABkUtU67VvcNB1M1ondMulseObYQplNJD_uX9byvGbGojstkgeiAp0kG_LRynM25hpGCbbRr3m_Fe_B7qzfaJL8HABYSQ==,gAAAAABkUtU6YuZYwLDfa0jkh6XqTXC10slSRKudQEiYl3a6EQnL-TX_wCKRLOeRPoKlSjXLaI14ozHuG2LdN9r9TQQdtMlkiw==,American actor (1916-1986),Male,United States of America,Artist,1916,1986,natural causes,70
gAAAAABkUtU68CVD33Z-4caYEgbnh-xr5iRDHHbjaAdJtqFa-DoM1zXbEvBvBHcB1SIeSrvFnqmDd7-biitAoQWFsSHzTCVKtA==,gAAAAABkUtU66xkQRzM8F7dUnJs-ZphSWF_ZvfdgAV0hTjbqrwfdP5ybvhLzgEeDV4CkKFTAWaG-IzDdqfFxGx8xlDwlRlrxUeKJwhEw-y-7XnfO6YYuZKs=,British theoretical evolutionary biologist and geneticist (1920-2004),Male,United Kingdom,Researcher,1920,2004,natural causes,84
gAAAAABkUtU6_B8fD1O6HLEMOfANILBsB1HH6Io1Pe9HFS0g51g51dKs1PX8Nc2kOeso1yFH3RDzqkmKR_XEPmZf8eSKOBm88g==,gAAAAABkUtU6FI20Zjp8CsB-FEsdxHNQ-P-AT_AQLY9SAQHgkbWBeKUzKUvh6Tlj3PDpEoiDI70QNkZl-Mj86IHXxq2N9b0OLQ==,Belgian SS officer,Male,Belgium,Physician,1917,1945,suicide,28
gAAAAABkUtU76IXtynnKhMg43I8MqWXhNYjcZQjgbBMjagJYIyViAfceuqvt0bIJVg12dwUEpK4FzCjl8sVOpuVhQJz8nAGo2g==,gAAAAABkUtU751AsKrMG_9stxzCg6IlgXXfp17jTgJKnOqm2obWWn4TWb0CeyW3Mcs5aLAU01VEujwZGtJ_3lr-NZ7JUqqojcuL8gns5KQL611J-nt4AiTE=,English mathematician and philosopher,Male,United Kingdom of Great Britain and Ireland,Researcher,1845,1879,natural causes,34
gAAAAABkUtU73w06N_QJBq_cAOURn_tzUJ4Q-H4CfG9nhaXRVJx3-QcwaqxKYbjmJRoj3lJk2Q9gDOXSPMTvEQldtag8iTf29g==,gAAAAABkUtU7rQb_lDit6_O-iWvabxm3Ujv1x6825Niubu0DWr9n-RqUme6HhUzJgn8regqyQZbqpfFl45SmiLheCqkK2sdcoIiU0O4vmXa7P4DYAxerazo=,American production designer,Male,United States of America; Russian Empire,Scenographer; production designer; film producer,1908,2005,natural causes,97
gAAAAABkUtU7pAOwTybLEAZboFjTeaJ8SpsAVUR2tIDDfenaOKaugEjSPlK6ozaYx8-v5C1xw6f2-aAP7awgjDIS-50B94-4yQ==,gAAAAABkUtU7xkhEt1bcSfZQQ99BueN6aceKSU8dVLlhH99L36qnJvBcVJcYD1MATD-dcOalwWVfHGzpQD8bKTdhpdIEFFii4Q==,Hungarian-American classical pianist,Male,Hungary; United States of America,Artist,1913,1992,accident,79
gAAAAABkUtU72iQTL6yt6bohdx35tN0AOc1cJpVe8W5HW86dlhSpzbllxjLJ7ekpV-DegImF8gU7wZI57GOcbqe0cEImQgrUfQ==,gAAAAABkUtU7Er9HHa6Tk_Ne_Q0bTTy5iLXqeIp3fwL92HuVdZWHyQKrRgBahbr3EWLA8UcZQx8K4RnkAdecYc04n_3Cj531QA==,the father of food banks,Male,United States of America,Social reformer,1923,2005,natural causes,82
gAAAAABkUtU7Jyro3IdjrmM4zy0rileaLXgzLm76yQi42nPCvRseZ5KwoXxJVXDP1yBXQgLqA589PQhRPKa1f9ZekOYBhiacUA==,gAAAAABkUtU7gz75qkxTsTGPQF8umvhva6dHqrzNC9yDnl9Dl-HSRYv_MMJ2WWcGwN6uJT3wb2z7xGW4ufcbrnfd5mPJT1wPpA==,"American producer, choreographer and talent agent",Male,United States of America,Artist,1907,1985,natural causes,78
gAAAAABkUtU78F8dLmnmMUWT8KlkX-sgp3lb4MYs-NjNORgNweyZOobA1Rrc4l3mHBct1S8CSahzk4UHQY8oLn4IIsHbovDxBQ==,gAAAAABkUtU7Xdtb5vy8Ao1h87hhWx9BW2cENPlf9NTrRWsDU3AGn-8WQk5QGPKdA2R3A_nCeGMzWByyAXVC3v_KE3xs-aJix3ZwAoeEk71qqzWWZ-ntAjM=,Eritrean singer,Male,Eritrea,Artist,1966,2006,accident,40
gAAAAABkUtU7fzNgrieOlPTzPKuXb8rNifKZ9wZv1fX7Pl_Hmy4MDOjv3SDejpKLos7lqTS9r9D_5j7rJkGhHQRwPnfPTpPnNQ==,gAAAAABkUtU7Z1TLnM-jEMfEuvsv1foK51n9HyoNTzTw6z006DNoxA-s-dvSeFhV7O-bt3gmqhLyZYjUAYzu71SQ0oDULc2rBA==,English actor (1908-1981),Male,United Kingdom,Artist,1908,1981,natural causes,73
gAAAAABkUtU8wHRgSpjvF3PAcj50T9_7oEiP5gnWRO9RowEwlVi9y7fev07Hb26gTFnGeOUjXDHeWCwOdZpVLXt-7ATzmLyOBQ==,gAAAAABkUtU8SjIDubm17wnmYTjgF2gozlDu5EHfsPkt8zBQflVOm2MihYGlv712mLmSi82LW8JwWZaOC6OWinrSYWK1s4nlEw==,American musician,Male,United States of America,Artist,1934,1990,suicide,56
gAAAAABkUtU8A1ERuJQ-1rJv29AcQWBrhdE0CXJMZNESXOJPIKC9ZAZrMr-VBcSdAcl_VCUj1i-gMC9Ys1-5IKxDfWGRwN66YA==,gAAAAABkUtU8VZp3vh0jIg2b0UB8hMDKS9MXqdTqjo6nBw_9LuNbpEm0oIaGFjWW1CMHka4SaWDy5jTWDRNHGWYQzsPgZlahDw==,American businessman,Male,United States of America,Businessperson,1943,2004,natural causes,61
gAAAAABkUtU8XUf294BbUoPCgCDKqQ9IQk-MsTOZ35f4Higp2JMl35k2O2JadPpyXCSww8p6EL7tBFdkaMCr-unlZaVBy35DrQ==,gAAAAABkUtU8seWozBz7Xa1fLmVy7xg3BcM_87mNWy_AyO_u7-0DrsyNkSGdAlioW-d7_RSpx1KEa9HZyJHkgjaujZWCUQEuQg==,"British politician, historian and writer (1920–2003)",Male,Wales; United Kingdom,Researcher,1920,2003,natural causes,83
gAAAAABkUtU8LtX9WB4WtJSPA_K1hQPooKMkPd2RfIB2twou-u4yDZR5cpZ4BXc3FMRoTZUQL8Xu-jnM3cenELn6lNqajRkKpw==,gAAAAABkUtU86eWdxPyJ-5roiTjSWeZ7bDQG38c4b8yATojyiOlYTu4ZISDFsINENNuc0BrYDq0IOO3Ix87xq99rHwAfwiTy9w==,British-American singer-songwriter and actor (1934-2005),Male,United States of America; United Kingdom,Artist,1934,2005,natural causes,71
gAAAAABkUtU8Kdfflt0rip0GBq3eafDUlhcQwgKlN7g_zLyZHwnfZBzgMa6QLFtG_9XxMfgbPF1vazIeIfskL-HIGplKPFzKNw==,gAAAAABkUtU8fprTV1gLIfUNKgPqwcHM6hAmUv51LfrXfEH1XcDBFEjC7Z7nu9m50RlgRCr9MOCs5FTIBxCjnM9qikB4u6ZNvA==,"second in command in the French National Police during the Nazi Occupation of France, indicted for Crimes Against Humanity (1909-1989)",Male,France,Official,1909,1989,natural causes,80
gAAAAABkUtU8H7kfR6JH_fHnWWJy-QdHMmzQYpDsHv0ymZsOWfFYZOR_zlDKv7WIkxX29tB8bYQCGCkAqpS7W70Pc-9fqR78mg==,gAAAAABkUtU8k8BlPcloFAS-Udz_senakOVnyr8HPQ2_otkRu2Gb_r196mpcckA2CHrGqYQCxbSa2U8QcczEen332_pppUR23w==,Chinese writer,Male,People's Republic of China; China,Artist,1913,1968,suicide,55
gAAAAABkUtU8jKUUWLAwPJWQn1K8_meaNWWiwajkwugWEvknB-GLNUE8b3KW9wOJZ6cIf0KWzBSXXWYlSjqCTdTtzSCQXhHpZw==,gAAAAABkUtU8bzMi2XKO_JXbOxsedVuXcaXz1-jGKWJJdS7a_Eq5WtvMafUiOraTLHReyYvtweLGS8r_XXHwQkn2-RyMaH9TCg==,Danish actor (1948-2018),Male,Denmark,Artist,1948,2018,natural causes,70
gAAAAABkUtU9j_ydJ9s5Yz86ix0hfmZnFc5_bxca1rOZuy_khQdwpoHkyunsXFqmLunkfYCCt-vrKhmf179dmUS1GSX7hSX-Jg==,gAAAAABkUtU9Z_GEUO3EglxAjJPMOi516a1GOS627YQNouEBbeOXJ9gDR7qanU177i3gBfbm-B9339ZJ3Zf1u_sNodQnkcwJjg==,American composer,Male,United States of America,Artist,1921,1994,natural causes,73
gAAAAABkUtU90BqGeDl9LDgd7FVQPHLNE3UfwPbgbWGeyYIWctk5U_fl4VJLqn82xWmPX8_hpaA-M-AR2_ZHlF_YZuV7DhGtmw==,gAAAAABkUtU91DB3N4sOSKSyTX1x5PEeMm6EseEFvPDC-2JDd4lccKNfXVsgnYIvGqZgG4sKYThy7QJiB7nL-LgozaIFJdN5LhjYXarYTmGR_J7YPW-GbkU=,Italian politician (1951-2005),Male,Italy,Politician,1951,2005,homicide,54
gAAAAABkUtU9NMDhIYQGHA-1Gz5H0gjzbhQdBu1R7gVuiM7Zh9982Glc479C7_z9jwYlkElKCIFJ_qhnSTnLtFFtrzpE_U_s2Q==,gAAAAABkUtU9TFoV9w4kv85dgGAZlf6iePBzW6s1e1kV0oS3nXqHZs0p6ffy-sjRi2cOzaH8tGl7dxlCR7n7Sr3orS3Y2GmE1ZRQWWju_u9BoStGzFaStFU=,Canadian film director and screenwriter,Male,Canada,Artist,1953,1997,accident,44
gAAAAABkUtU9xDucAQGJGqws_FKVc-lj1YCFOwed3e02NaSUgUAO5rV0X_obyW5H-LfLJ39ygqK1mdvhP7yneOqSTczBJ5lQiA==,gAAAAABkUtU90hv584GEd27utB5rLXm6CIVjnrAdhpvehsmYDpLtacn0JSaVTiqvve0T4YO81XjB_NgkumhlWJ6nZqHsRLYtog==,Japanese professional wrestler and rikishi,Male,Japan,Artist,1963,2019,natural causes,56
gAAAAABkUtU91r-FXMsBwDa0JhHsdsK_EyF-DG2OqnLnySgqCoGXvmREiA1qFJOHanWzhIn9soUkOr7Qcv70Wdyhcbh9yZ5g6w==,gAAAAABkUtU9iZ2ik23BbHd6vruxfNFtnn-KF35xwIGYIAok383A9S7KPHopYiutgIbq6-S8349mkVKo5SzMR2BBbHlVs9P8yw==,French actor (1919-2005),Male,France,Athlete,1919,2005,accident,86
gAAAAABkUtU9aNzJ1o5jyl6VNgf7ahWkfYP-DYcgxncQr7xbFP9YRppIL0GrEgc-ploFaHxfQXNCy-3fhBxlCaLGKmixSmjGaQ==,gAAAAABkUtU9bLV-gyeT4xTF2mPfNCd5SQCrjuzNQQJXQ3OqIlYia_sOkYmxjfcI7TSLumIgacN-7-R7gyVPcu0od7aH8iOnBA==,American businessman,Male,United States of America,Stockbroker,1835,1872,homicide,37
gAAAAABkUtU98jBtuRYqnhOzcwJELdHd2akHavLW70XXbZisVvEgVRjETVqyK7CsObR9-WAAudAyLMCthUsqAMpsM-SQ0XdKqA==,gAAAAABkUtU9bqEn-8H0x3EAa_kPzPmJrsytqlBvKazfSx4ef5yCjg46wqnIRhns9qw5YIUnArvPlhNdi_j3FA_kA-_KhjbVrA==,Journalist and German Resistance fighter,Male,Nazi Germany,Journalist,1903,1942,suicide,39
gAAAAABkUtU-CzWfaxPTadOhuwZTlZ319km3d4d_WSJmkeJ8m31daIpzqsWIqQDmRw5wTjuHMSgsFqeROVuFKZ6Q7fgMoRjkeA==,gAAAAABkUtU-VSTDF8KHQ-aPwpe4sh8Lt2jNb8lC16P5E1SNIRflR5yepGc_C78lHt6pQ_WOteblWmnBV2NVBGWAnSjMkayjHA==,American film producer and businessman,Male,United States of America,Impresario; film producer,1915,2005,natural causes,90
gAAAAABkUtU-xw0xFxx9cbpT508FAw1hOkjq5BA0OyI--JJXpFRxMGGr7mmj6_jQf67ubBm_wGJlsPJPq68a3kb0w39QCs20xQ==,gAAAAABkUtU-SotdRMAaGshfY1bd89OniIaIib1PJgL66ZVFPcjSptPEucyqOBRL6OGEY_XupHFrTatQxaYJMpnj4KxSdN0Q4GmxXeW9Q0GGduKBdaxbmeM=,Austrian footballer and manager (1965-2018),Male,Austria,Athlete,1965,2018,natural causes,53
gAAAAABkUtU-mBtH-q0DD4n-4axhZfJ1PJGR-RL8T7JsJKNlnefj6rh0j3X-3w3eLRsoqQbw2skCNbeWz5Hl_7LZ1DEqc9jOaw==,gAAAAABkUtU--gtkDZ3QjcQlibNwv77nxCJOsp2MkSWNqtB4HNDcfS9nxHZD1dM8oDsBCybhqCJl_BD3dEtjCspu9BqODv3z-_ByKj8aK8E2_Ydz3BDhYro=,Italian conductor and film score composer,Male,Italy; Kingdom of Italy,Artist,1930,2005,natural causes,75
gAAAAABkUtU-1pjKS2wC85lsmr6qsJVYbOseUnp8X1vcx9UvQzLqICAGC28ePO42IB7NnVHZmIX8S2tJOjEyGu4eB60zxdwyUQ==,gAAAAABkUtU-LRis-KEftFbEAdjqaAG3RELNqCJbx3KPnM_-iwa_Y783ZrMlgDgzpjhxGxOTYCOOptiwKbvC1A2WoNS9dHbEvtEDg-T9Xa86RPYs80Dl7IQ=,Argentine writer and priest,Male,Argentina,Artist,1905,1973,accident,68
gAAAAABkUtU-bYcMv0wNR-Ez-gcrWH1shCu3kGXXBq8r9alDqXR7o0dn4QiCpRTaUF3ZQejxDiv5pqPxWrxaqbv3v968w-lx0g==,gAAAAABkUtU-ouzGoii51WhtkUpJeQjLXnyl7FDJSAXXqBlB7GP_kbFGg-veoilY55guzTZ1TYNxYabCibYIWL9ANwjdM76hgA==,American Blues singer and songwriter,Male,United States of America,Artist,1928,2002,natural causes,74
gAAAAABkUtU-gUYZ3sBJZnEu7T3ZyQUBWI1Omhuzjt_4LaA8DoThKXCXpmyjE-BAe2N9gjOPqjTM4c8XdTOaULKsUiT-5CR7EA==,gAAAAABkUtU-NoMof_N61lIKylqrgZI3NLojs2sebCc9MMvbSeenbVhAb5fDjiD0oCB5mLnUHLpz7z7cmNdW6glosFZZUptK9l8A7frLcjrBIigoBZdysMg=,Czech architect,Male,Czech Republic,Architect,1877,1930,suicide,53
gAAAAABkUtU-41kQp2jvCjKgK0bQDT_HQpEOkVO_zMTZkiyZapk9n9IRuZPP3Gh2PDgOGVOFuk8fL2ed_9O9LfCej0DPX6COhg==,gAAAAABkUtU-ri7mW2Wxa-NCF4c8sqmLLcI3Px0lvqnqhCICD2pG4hv-KQpuh3gHgvFa5xhp_hmDsTHy8Rxp4kHUNf0jOZSJzw==,American businessman,Male,United States of America,Businessperson,1898,1929,natural causes,31
gAAAAABkUtU_BvVQMfrcP1_hWfwqTyRUwQ97AD7y1qMd_gr8rHg0BspfxELUdzbEQ9UnphqT4DADDTo3n1_5qbSNY0auYg01Pw==,gAAAAABkUtU_H18rhQqkcG274F45hK3ycARUEZAnDMCAtV26XyzdXlZ1JF7wmLbVkUEX0f2shLrsZsMxtnbD8El1sqHgzvotAw==,American musician (1918-1961),Male,United States of America,Artist,1918,1961,natural causes,43
gAAAAABkUtU_xjhAXSucwFee16Vl6miSd7hsVNnWZAoA5xnk3N2Mp6DxvMuHOok86bP6QjsxItRjvcwyO0Jtu4tPQvp9lV-_rg==,gAAAAABkUtU_tLSz5wedNIyIMFOfEeFuMyVWHzowPG5YaLDGdOGelQQjzwJtYqEtx_c-ra2XjrcdDbD3LUtzkK7dMsisWRuMew==,British musician,Male,United Kingdom,Guitarist,1944,1972,unfortunate accident,28
gAAAAABkUtU_OH5KJNILu_G3gJ8_EOfolRV50kYpjjDwHCLnB_ekysfZ0L75PqgVWhuxpREahAYyeZvzb2BKORNcwhvny76Ckg==,gAAAAABkUtU_Fnl5hFC9nZ_qCLmZQbs_Ryo6Yv-AT_UjVFonTQeY8expQrnckMBKQ4oSq0mNmqYJcj6ZoOmichyWDV4bGQ_e_Q==,"1917-2000; American director, actor, television producer, and screenwriter",Male,United States of America,Artist,1917,2000,natural causes,83
gAAAAABkUtU_jc05wZ9dzZBvSKkAVVNrTa4kaBH0qNKYdfB57J3kV4e13qLHSdO1qhv2CoDOKMaWCmZYX2XlfSPLEmeZ01Zu_Q==,gAAAAABkUtU_Wjr4yqjCon0bUCYTISyaez8X5ALOhxRL91OJGvIWv4K6xmDchQBA42Wz6uRMBtDwrJCrXsi6RRLFK_boUGHkb02x_59WRKIzomX1f4HkmjU=,American dancer,Male,United States of America,Ballet dancer; choreographer; dancer,1955,2005,natural causes,50
gAAAAABkUtU_z1aqC9kfn-LaX3H60KhXhCKnWv1tZlfoMXvXK_FFANcWWtpeHgIJwqEueB6kyt8KWDdkfJHXmZD7mdXKF5tOUQ==,gAAAAABkUtU_7BjS6rQMYYbOtK7xu5rRatHgxz5AK2KXufirEzj7NS2_EDPKKQkoOWBPRig6H0neKQGrupz3T7NWNpxblpjBYQ==,Canadian ice hockey player,Male,Canada,Athlete,1917,1983,natural causes,66
gAAAAABkUtU_xZ0rffqwkk2WtNUaAwsy2wt6r-FjNvfRjKnFGGbUUixKILpCfBl_LKPDeQpv51j82DohIRvrqqXy2F8h6J3BMw==,gAAAAABkUtU_DeL1kPOfmttrqUkpSVOHcUG5i3WEfEY12itfbOVdBKYOOXFtJ02MvShGjvh02ol7KWI6uf7Vz5B_vu3iNo6R7A==,"""Love Worth Finding""",Male,United States of America,Pastor,1931,2005,natural causes,74
gAAAAABkUtU_IaiIuAzohKwSxQZXwZ-Q3UkM4eXeWoqulO-hwGTJ-dYYscLBcVQaRKJRKiRv73Dk48dyJ8coGRma25gA7jmVkg==,gAAAAABkUtU_YgEHuEOkGUS3AIyCIHZ87YHCu2TnyKQSblWpJn1YVIS5R_UwI6122xgR43fLs2XPmpOEDxhkSU9y9tMf8Jj1Zg==,Grand Mufti of Syria (1915-2004),Male,Syria,Politician,1915,2004,natural causes,89
gAAAAABkUtVAn5CJczCiwgDYbP0zI-TFFw9FH5QyjZMoT6Dur1JzBeK8Fk9k0GXBIxOvG-VPb0Hl80Gcyz3Ktmf7_Da91Hho5w==,gAAAAABkUtVAcIRoH4seX2ic8ktMLwfnsdkGuFms8ES_Jrj7-qpuX0mhG7j1DgMvAghpwuY4brddFw6MpCAiKaN5Uo8nF92n6EojAUyv7aduFgvSGGriEQ0=,SS officer (1885-1934),Male,Germany,Politician,1885,1934,homicide,49
gAAAAABkUtVAx3sGgSXmw9UkidDUH0cqnEMEflUAheBOzluwJoTResjwOxwEHNGdEUANVagjPtTNMHEdiyUAMEttbBg-EzZJdQ==,gAAAAABkUtVA0fGRRUnp5yrLYCvtBlDYTcrX7LNBL5u9vgWQogfeeKxZX9o9ABLCjpQ2uH2PV1rjqT7R21UlfJGimH5r_Rr98Q==,American jazz drummer,Male,United States of America,Artist,1936,2001,natural causes,65
gAAAAABkUtVAhwqfdR2dYusNjGFua8Y8uIL5Ldm9GXmWV4PyVYAP4fss4l5pf8LtMfHoVNVk5Nikm53Ef5emOwyJH8MNko1q4w==,gAAAAABkUtVADpKDnfOoIkyBlRE6ycTCvBI1TBynp-PjMAOl14td8BDw4ekHTOyhto_8V8IB4zkhKbprURdgnSUhJv0PX3sJp-qGgZR2d-meSImbnPPfL6Q=,Algerian musical producer and singer ; raï musician,Male,Algeria,Artist,1946,1995,homicide,49
gAAAAABkUtVAvt1j3xJs3sdH2QzV32pOrlZnORoUxrNtZNSSYkpyDdBy3UuFMMqoulVlu8PEfSdYrNDHpomGonsuz078lfcUKw==,gAAAAABkUtVAKZMnTZepd4JvSmsG4D3zcHUC3aLnWM2dVQ95nS_YEQZjmSn8h2cJxAsqAIwuG2GK_c7WlFYsA28_iHnAgFW1hw==,American historian and ambassador to Germany,Male,United States of America,Researcher,1869,1940,natural causes,71
gAAAAABkUtVA3LnqW6GkW2ICOCWRe0sn8eCixWQjqTiNtbHi5Apc5CI81q4qMKCHfET-ircBKhqgrj1ZXY8nyiwf3JPaudgraA==,gAAAAABkUtVAIdQbGT0C9bUgFL0V3_ygoKov9lxQ7CDtDqaWAjGYYm5V0i6LsZy-O3FT3-Ad6jR4m2TkauvGFPdKv5nAcjc-YA==,"American rapper, singer, songwriter, and record producer",Male,United States of America,Artist,1992,2018,accident,26
gAAAAABkUtVATJ0RgCXKfvNEmFBX1RAGcCGh9E8mkh7wr55AIg2vew1IXwqLslkA0cIKnM5s3qiPumiCF05-Kmt8MjXIqpi9qA==,gAAAAABkUtVAbQDzN-MPRzHPmCc3UpKWZzHLEzRR9NX8gvyMkfiW5R-gpOzJgrr0osLpugs_nGGuUjrMXm329w_F8Q-ii7qyyg==,"American businessman, music publisher",Male,United States of America,Entrepreneur,1931,2009,natural causes,78
gAAAAABkUtVALMjQR7l1ClwixQfDqzyodmH33cWyhaGyszaZP1ec1LJoYlw2Kra-FFbXYBaNyJe8e8tbBShtVonRv04qaN52IQ==,gAAAAABkUtVAQ6igznSqeJA9wANwbYjk74guB4JfKa87wUNbgevcIAmTiFMnheFx05BoEl3Qnv8qBBvOe0VfRk-VUjFDrWSG6g==,"American politician, US Senator from Connecticut",Male,United States of America,Politician,1895,1972,natural causes,77
gAAAAABkUtVBf4kckGCBKqov2nl1dzgk_6qQ-UFj1w29XMqIy1-39TB5_pcI9CxZUIv8OvJo01AR_orN7Kt0PlLs1hOnMr23gA==,gAAAAABkUtVBAKTC95OzVQ134a2QjZfJhmyXH8dUqKWZTmdsV8x0niwWlO0xBJtqDfKBVfKfQOQJQ7HZUPyrCqZgyiYHvMSf2Ygm4hfhSoQSpUU_Q0cIrfiY_PYdkczklN1t6fMEJGIJ,British politician (1929-1993),Male,United Kingdom,Politician,1929,1993,natural causes,64
gAAAAABkUtVBitxnJpUeq2jha_UtUoc6iGapNoJFv0FUAaOwu8EIkXh0yzHcXNuljvAYFJ-0ATRR6iBVaY8BFlTgWXRt3oNXjA==,gAAAAABkUtVBA8-8n6h0bCOwAEvIQxFR3nOe9P-38V6m19x0hflOnqZo4IhudWppItBIhAtxFIg7R3fTi5sPzmL0VA01FnD_FQ==,American photographer,Male,United States of America,Artist,1951,2013,natural causes,62
gAAAAABkUtVBoDOA_NGHRG5JMgbZFbqs4F8UoL3J6aJg7_TZeJ-mQyqVD0W5BjBFmno-In4TAxL42Cxrwj6kj9rB_CPAcYeqTg==,gAAAAABkUtVBHLsdglmX9ebuRF7JXkr3lWfpHZKNYYUnv45ar6Al2CMXuZmqYMYEmKUr-iHV8iYOpu7wBbd4lej9uiJ7qCWcbcZjDTeo-IAIf-56Vvy6KLU=,American actor and director,Male,United States of America,Artist,1937,2004,natural causes,67
gAAAAABkUtVB859kb1TefehOu_0L04qRTVpbl6KPNTHQ1HLPGKrF2fUgpIhzJtKQqftQRNm-nMfZJBI3D024WbAm4X1KmHZ4Mw==,gAAAAABkUtVB3j5VpthgONYxGo2DDPFed0hY7c170sjo6Ny4FCeXHaA8K_WaPTEj1Lp9KY1VgqCFx1bq008cNvd9YvBKamnmiA==,East German canoe racer,Male,Germany; German Democratic Republic,Canoeist; kayaker,1950,2016,natural causes,66
gAAAAABkUtVBH0wD_cWwMj_8OEdZ3zpWFslaWAGIve0JiYTecaP_RL07x4-T8XOh2EWF_8LJW5eeGvD1cq6jMpsZjDE4qNs_gg==,gAAAAABkUtVBSu5caOGEPcoF7aCgRCA4cVsy8-nl5SCkHcqdA1tpgfitzKLSZR70dkeoou9G6hKwM5YIDu6Uf2zgm3LlEuIYWg==,British musician,Male,United Kingdom,Artist,1956,2006,natural causes,50
gAAAAABkUtVBGrb_olmVSXD-wLZX05pk0067zXUbE4KopCjdzRvrVkqE-X1d9SRYwQmxdvj8uuagdbAgMcbF6RGugGLSGuONxg==,gAAAAABkUtVBLt8b0OMB-KAaVxseBRn2eGUKTgjebFALkBn7GQeLDEe-i5kCohr8SMu79RQmlhPHHAUKR39GDRn8cq-ETqrYTw==,British psychologist,Male,United Kingdom,Artist,1942,2019,natural causes,77
gAAAAABkUtVCubZnQTTEfSruHsuBLwynIf1KxMm3hCivW0_MsTv022NQYxJAyJzXNlBCQ0HurGoou3WBEhiUSYrLUHQ6n3scHQ==,gAAAAABkUtVCfMjtOHJb0lw9-yojcsTbKYOKStMCuqr-Z612kKUlFTKAblmBKdvlUksIFFwjHvmtS4cYjDjkyDN3AAU37mrI7BKGCPQDX0jICEmb07Mamlg=,Japanese mathematician,Male,Japan,Researcher,1912,1964,natural causes,52
gAAAAABkUtVC3Y8chlET5Kc0M7QD_Qo585CNxUcJicpUTu7By7ila6UjAyAdkuiVM0KIsOZFJJpdqAMg8cNDBGb9VI4LTSpSlw==,gAAAAABkUtVCM-kEvu_zBpEzQ7tTfQW75T-AaQYlw4gAz2Pvab-OnPGNkqWkpkhWRNwQ_int8OdNGZqfB9Z4HqbUmDIO2RPuBw==,figure skater,Male,Soviet Union,Athlete,1949,1990,natural causes,41
gAAAAABkUtVCV7sfOu9dd9Fr2A5_RBEOnC53Xb19uGJuYB-iZCWD3HawAOs55kJr479YxMW0-U9Hzvsnm2M4NGRLNyUyQcGOtA==,gAAAAABkUtVCP0TvB34dkPP7hPthYOZTR7Gi-iTVTPRioy70VW1M5wctn36hkwegewFALrt5VW2daG3LZ-o2pLfmX78BRtKkFx0Gp9dqOBAx48W0cRC5f3w=,Russian physicist,Male,Soviet Union; Russian Empire; Russian Soviet Federative Socialist Republic,Researcher,1891,1951,natural causes,60
gAAAAABkUtVCG9-1zQKTmr2eIHNv2Bg-SvfNtf70Jjgz9DfzHln9Twn9FllYOlV9a85-zaS77CMUNafuyuMUyXP6MYXZezrAnw==,gAAAAABkUtVCr9QoSkav3SgKgCHHxab4GY9vjugqdMZIJJGBtt94cZLJc4G5QSE7tUKPROzHqIEBuQ8XWzQPyOdak2K_UqTz4g==,American chemist (1889-1944),Male,United States of America,Researcher,1889,1944,accident,55
gAAAAABkUtVCYSKfPZ7axW66Xd6WNd0yRZ6iyaIdmX8i9hnTbbPIH_fvLISjeG2QHVqtGOo7nlY5NToprFKLjO88QZgjjkbFog==,gAAAAABkUtVC-BtzJMZxXsfT2ufautvn1qiZxsQe2ecSkevTBBPMrK9g_EHG2mIW30wWtre_vfWe_UZrvdY-Yx068j7q2dY4pFdIpJG_rYCHISahcu52oRQ=,Russian folklorist (1826-1871),Male,Russian Empire,Researcher,1826,1871,natural causes,45
gAAAAABkUtVCTVoqVEd1enfp8t_VK_rKfjqlEVxwm3pYf9QZfcSeHdLJ9rDi7771VD2CVPqS5-mjDqPQGrNXKqMb1FSu2JFmCA==,gAAAAABkUtVCRkXs8X1VUlVxjE9WHL0V0wT8LcXv_jzD1oOFIvykBeWuqJYt9v6nHsNXSInwd4LC7BDvaAsh329zg7GV0uhBpQ==,French artist (1939-2008),Male,France,Artist,1939,2008,natural causes,69
