Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
Q9696,John F. Kennedy,35th president of the United States (1917-1963),Male,United States of America,Politician,1917,1963,homicide,46
Q9916,Dwight D. Eisenhower,"United States Army general, statesman and 34th president of the United States (1890-1969)",Male,United States of America,Politician,1890,1969,natural causes,79
Q9960,Ronald Reagan,40th president of the United States and actor,Male,United States of America,Artist,1911,2004,natural causes,93
Q10390,John McCain,American politician (1936-2018),Male,United States of America,Artist,1936,2018,natural causes,82
Q10411,Odd Børretzen,"Norwegian author, illustrator, translator and singer-songwriter (1926-2012)",Male,Norway,Artist,1926,2012,natural causes,86
Q10490,Ayrton Senna,Brazilian racing driver,Male,Brazil,Businessperson,1960,1994,accident,34
Q10664,Neville Chamberlain,former Prime Minister of the United Kingdom (1869-1940),Male,United Kingdom,Politician,1869,1940,natural causes,71
Q10665,Kim Jong-il,General Secretary of the Workers' Party of Korea (1941-2011),Male,North Korea,Politician,1941,2011,natural causes,70
Q10678,Yann-Fañch Kemener,traditional singer,Male,France,Artist,1957,2019,natural causes,62
Q10707,Robert Mugabe,2nd President of Zimbabwe (1924-2019),Male,Zimbabwe,Politician,1924,2019,natural causes,95
Q10953,Henriette Avram,American computer programmer and system analyst,Female,United States of America,Researcher,1919,2006,natural causes,87
Q11093,Valerie Solanas,American radical feminist and author,Female,United States of America,Artist,1936,1988,natural causes,52
Q11156,Antonin Scalia,former Associate Justice of the Supreme Court of the United States,Male,United States of America,Researcher,1936,2016,natural causes,80
Q11237,Nelson Rockefeller,American politician (1908-1979),Male,United States of America,Politician,1908,1979,natural causes,71
Q11270,Fulgencio Batista,Cuban politician,Male,Cuba,Politician,1901,1973,suicide; natural causes,72
Q11428,Jean Bartik,American ENIAC computer programmer,Female,United States of America,Researcher,1924,2011,natural causes,87
Q11440,Danielle Bunten Berry,American game designer and programmer,Transgender Female,United States of America,Researcher,1949,1998,natural causes,49
Q11483,Anita Borg,American computer scientist,Female,United States of America,Researcher,1949,2003,natural causes,54
Q11613,Harry S. Truman,"American politician (1884–1972), 33rd President of the United States (in office from 1945 to 1953)",Male,United States of America,Politician,1884,1972,natural causes,88
Q11617,Aaliyah,"American singer, actress and model (1979-2001)",Female,United States of America,Artist,1979,2001,accident,22
Q11637,Judy Garland,"American actress, singer and vaudevillian (1922-1969)",Female,United States of America,Artist,1922,1969,accident,47
Q11672,"Carroll A. Campbell, Jr.",112th Governor of South Carolina (1940-2005),Male,United States of America,Politician,1940,2005,natural causes,65
Q11715,Leopold Figl,"Austrian politician, minister, chancellor",Male,Austria,Politician,1902,1965,natural causes,63
Q11734,Engelbert Dollfuss,Austrian Christian Social and Patriotic Front statesman (1892-1934),Male,Austria,Politician,1892,1934,homicide,42
Q11847,Antoni Grabowski,Polish chemical engineer,Male,Poland,Researcher,1857,1921,natural causes,64
Q11877,Ivory Joe Hunter,"American rhythm and blues singer, songwriter, and pianist",Male,United States of America,Artist,1914,1974,natural causes,60
Q11941,Carl Barks,American Disney comics creator (1901-2000),Male,United States of America,Artist,1901,2000,natural causes,99
Q12109,Roberto Raviola,Italian comic book artist,Male,Italy; Kingdom of Italy,Artist,1939,1996,natural causes,57
Q12113,Hugo Pratt,Italian comic book creator,Male,Italians,Artist,1927,1995,natural causes,68
Q12306,Millard Fillmore,"American politician, 13th President of the United States (in office from 1850 to 1853)",Male,United States of America,Politician,1800,1874,natural causes,74
Q12312,Franklin Pierce,"American politician, 14th President of the United States (in office from 1853 to 1857)",Male,United States of America,Politician,1804,1869,natural causes,65
Q12608,Hector Hodler,Swiss Esperantist (1887-1920),Male,Switzerland,Journalist,1887,1920,natural causes,33
Q12614,Ivo Lapenna,law professor from Yugoslavia,Male,United Kingdom; Yugoslavia,Teacher,1909,1987,natural causes,78
Q12674,Rudolf Diesel,German inventor and mechanical engineer,Male,United States of America; Germany,Entrepreneur,1858,1913,accident,55
Q12680,Paul Doumer,French statesman (1857-1932),Male,France,Politician,1857,1932,homicide,75
Q12688,Jean Jaurès,French / Occitan Socialist leader (1859-1914),Male,France,Researcher,1859,1914,homicide,55
Q12747,Lance Tingay,"British sports journalist and writer, member of the International Tennis Hall of Fame",Male,United Kingdom,Athlete,1915,1990,natural causes,75
Q12780,Rashad Khalifa,Egyptian-American biochemist,Male,United States of America,Researcher,1935,1990,homicide,55
Q12807,Umberto Eco,"Italian semiotician, essayist, philosopher, literary critic, and novelist",Male,Italy; Kingdom of Italy,Artist,1932,2016,natural causes,84
Q12878,Tron Øgrim,"Norwegian journalist, author and politician (1947-2007)",Male,Norway,Artist,1947,2007,natural causes,60
Q12903,Hisashi Inoue,Japanese playwright,Male,Japan,Artist,1934,2010,natural causes,76
Q12915,Amata Kabua,former President of the Marshall Islands (1928-1996),Male,Marshall Islands,Politician,1928,1996,natural causes,68
Q12940,Jacques Chaban-Delmas,82nd Prime Minister of France (1915-2000),Male,France,Politician,1915,2000,natural causes,85
Q12946,Michel Rocard,French politician (1930-2016),Male,France,Politician,1930,2016,natural causes,86
Q12957,Raymond Barre,85th Prime Minister of France (1924-2007),Male,France,Politician,1924,2007,natural causes,83
Q12976,Baudouin I of Belgium,Fifth King of the Belgians,Male,Belgium,Sovereign,1930,1993,natural causes,63
Q13003,Arturo Toscanini,Italian conductor (1867-1957),Male,Italy; Kingdom of Italy,Artist,1867,1957,natural causes,90
Q13014,Franz Jonas,seventh President of Austria (1899-1974),Male,Austria,Politician,1899,1974,natural causes,75
Q13407,Willem Duys,"Dutch radio and television presenter, commentator, tennis player and music producer",Male,Kingdom of the Netherlands,Athlete,1928,2011,natural causes,83
Q13484,Laurent Fignon,French professional road bicycle racer,Male,France,Athlete,1960,2010,natural causes,50
Q13515,Frédéric Bastiat,"French classical liberal theorist, political economist, and member of the French assembly (1801-1850)",Male,France,Politician,1801,1850,natural causes,49
Q13888,Luchino Visconti,"Italian theatre, opera and cinema director",Male,Italy; Kingdom of Italy,Artist,1906,1976,natural causes,70
Q14039,German Goldenshteyn,Moldovian musician,Male,United States of America,Clarinetist,1934,2006,natural causes,72
Q14060,Erwin Rommel,German field marshal of World War II,Male,Nazi Germany; Weimar Republic; German Empire,Military personnel,1891,1944,suicide,53
Q14100,Klara Dan von Neumann,Hungarian computer scientist,Female,Hungary,Athlete,1911,1963,suicide,52
Q14254,Karen Spärck Jones,British computer scientist,Female,United Kingdom,Researcher,1935,2007,natural causes,72
Q14341,Cozy Powell,English rock drummer,Male,United Kingdom,Drummer,1947,1998,accident,51
Q14345,Roh Moo-hyun,9th President of the Republic of Korea (1946-2009),Male,South Korea,Politician,1946,2009,suicide,63
Q14356,Park Chung-hee,Korean Army general and the leader of South Korea from 1961 to 1979,Male,South Korea,Politician,1917,1979,homicide,62
Q14541,Terry Callier,"American jazz, soul and folk guitarist and singer-songwriter",Male,United States of America,Artist,1945,2012,natural causes,67
Q14837,Louis Leakey,British archaeologist and naturalist whose work was important in establishing human evolutionary development in Africa,Male,Kenya,Researcher,1903,1972,natural causes,69
Q14972,Bill Raisch,American dancer and actor,Male,United States of America,Artist,1905,1984,natural causes,79
Q15056,Jean-Luc Dehaene,Belgian former prime minister (1940-2014),Male,Belgium,Politician,1940,2014,natural causes,74
Q15451,W. D. Hamilton,British evolutionary biologist (1936-2000),Male,United Kingdom,Researcher,1936,2000,natural causes,64
Q15806,Dragotin Kette,Slovene Impressionist and Neo-Romantic poet,Male,Austria-Hungary,Artist,1876,1899,natural causes,23
Q15866,Curtis LeMay,American general and politician,Male,United States of America,Air force officer,1906,1990,natural causes,84
Q15869,Freddie Mercury,"British singer, songwriter, record producer and graphic designer (1946-1991)",Male,United Kingdom,Artist,1946,1991,natural causes,45
Q15897,Amy Winehouse,English singer and songwriter,Female,United Kingdom,Artist,1983,2011,accident,28
Q15969,Jean Améry,Austrian-born essayist and Holocaust survivor (1912-1978),Male,Austria,Artist,1912,1978,suicide,66
Q15988,"Grand Duke Jean I, Grand Duke of Luxembourg",Monarch of Luxembourg,Male,Luxembourg,Politician,1921,2019,natural causes,98
Q16345,Leonard Nimoy,"American actor, film director, poet, musician and photographer (1931-2015)",Male,United States of America,Artist,1931,2015,natural causes,84
Q16349,DeForest Kelley,American actor (1920-1999),Male,United States of America,Artist,1920,1999,natural causes,79
Q16389,Charles K. Kao,Hong Kong-British-American physicist,Male,United States of America; United Kingdom,Researcher,1933,2018,natural causes,85
Q16390,Humphrey Bogart,American actor (1899-1957),Male,United States of America,Artist,1899,1957,natural causes,58
Q16472,Robert Mitchum,"American film actor, author, composer and singer (1917-1997)",Male,United States of America,Artist,1917,1997,natural causes,80
Q16493,Beatrice Helen Worsley,First female computer scientist in Canada,Female,Canada,Researcher,1922,1972,natural causes,50
Q16574,Chiang Kai-shek,Chinese politician and military leader (1887-1975),Male,Republic of China (1912–1949),Politician,1887,1975,natural causes,88
Q16849,Matti Nykänen,Finnish ski jumper (1963-2019),Male,Finland,Athlete,1963,2019,natural causes,56
Q16864,Horacio Quiroga,"Uruguayan playwright, poet, and short story writer",Male,Uruguay,Artist,1878,1937,suicide,59
Q16873,Juan Carlos Onetti,Uruguayan novelist,Male,Spain; Uruguay,Artist,1909,1994,natural causes,85
Q16924,János Bolyai,Hungarian mathematician,Male,Austrian Empire,Researcher,1802,1860,natural causes,58
Q16975,Paul VI,Pope of the Roman Catholic Church from 1963 to 1978,Male,Italy; Vatican City; Kingdom of Italy,Politician,1897,1978,natural causes,81
Q16977,Deng Xiaoping,"Chinese politician, paramount leader of the People's Republic of China from 1978 until his retirement in 1992",Male,People's Republic of China,Politician,1904,1997,natural causes,93
Q16988,Liu Shaoqi,2nd President of the People's Republic of China (1898-1969),Male,People's Republic of China; Qing dynasty; Republic of China (1912–1949),Politician,1898,1969,natural causes,71
Q17132,Soong Ching-ling,"Sun Yat-Sen's wife, Honorary President of the People's Republic of China (1893-1981)",Female,People's Republic of China,Politician,1893,1981,natural causes,88
Q17141,Harvey Milk,American politician who became a martyr in the gay community (1930-1978),Male,United States of America,Politician,1930,1978,homicide,48
Q17142,George I of Greece,King of Greece from 1863 to 1913,Male,Denmark; Greece,Politician,1845,1913,homicide,68
Q17163,Johan Cruyff,"Dutch association football player, then coach (1947-2016)",Male,Kingdom of the Netherlands,Athlete,1947,2016,natural causes,69
Q17410,Zhou Enlai,1st Premier of the People's Republic of China (1898-1976),Male,People's Republic of China; Qing dynasty; Republic of China (1912–1949),Politician,1898,1976,natural causes,78
Q17455,John von Neumann,Hungarian-American mathematician and polymath,Male,Hungary; United States of America; Austria-Hungary,Researcher,1903,1957,natural causes,54
Q17520,Kathleen Antonelli,Irish computer programmer,Female,Ireland; United States of America,Researcher,1921,2006,natural causes,85
Q17577,Joseph Gallieni,French soldier (1849-1916),Male,France,Politician,1849,1916,natural causes,67
Q17579,Tsutomu Yamaguchi,Japanese national,Male,Japan,Researcher,1916,2010,natural causes,94
Q18066,Eduard Uspensky,Russian writer,Male,Russia; Soviet Union,Artist,1937,2018,natural causes,81
Q18227,Forrest J Ackerman,American collector of science fiction books and movie memorabilia (1916-2008),Male,United States of America,Artist,1916,2008,natural causes,92
Q18301,Li Peng,former Premier of the People's Republic of China (1928-2019),Male,People's Republic of China; Republic of China (1912–1949),Politician,1928,2019,natural causes,91
Q18404,Henri Barbusse,French novelist (1873-1935),Male,France,Artist,1873,1935,natural causes,62
Q18410,Maryse Bastié,French aviator,Female,France,Military personnel,1898,1952,accident,54
Q18425,Marcellin Berthelot,French chemist and politician (1827-1907),Male,France,Researcher,1827,1907,natural causes,80
Q18434,Léon Blum,French politician (1872-1950),Male,France,Politician,1872,1950,natural causes,78
Q18440,Harold Bolingbroke Mudie,British Esperantist,Male,United Kingdom; United Kingdom of Great Britain and Ireland,Esperantist,1880,1916,accident,36
Q18456,Bertha von Suttner,"Austrian novelist, radical (organizational) pacifist, editor",Female,Austria,Artist,1843,1914,natural causes,71
Q19059,Dénes Kőnig,Jewish Hungarian mathematician,Male,Hungary,Researcher,1884,1944,suicide,60
Q19063,Pál Turán,Hungarian mathematician,Male,Hungary; Austria,Researcher,1910,1976,natural causes,66
Q19152,Szeto Wah,Hong Kong politician and teacher (1931-2011),Male,People's Republic of China; British Hong Kong,Politician,1931,2011,natural causes,80
Q19185,George Bernard Shaw,Irish playwright,Male,Ireland; United Kingdom; United Kingdom of Great Britain and Ireland,Playwright,1856,1950,accident,94
Q19198,Chester Bennington,American singer-songwriter,Male,United States of America,Artist,1976,2017,suicide,41
Q19825,Cecil John Rhodes,"British businessman, mining magnate and politician in South Africa (1853-1902)",Male,United Kingdom of Great Britain and Ireland,Politician,1853,1902,natural causes,49
